userId,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
172b874cd3b0d21aa938d3f1fca8dbfb,186,37.2,13.98,87.63,0.54,58.6,16.67,11.83,3.23,4.3,3.23,0.54,0.54,4.84,5.91,16.67,10.75,5.38,7.53,1.08,4.84,14.52,6.99,1.61,2.15,1.61,0,12.37,0,0,0,5.38,1.61,3.76,1.08,2.15,0.54,16.67,2.15,2.15,2.15,0.54,2.15,0,6.45,1.61,1.08,0,0.54,0.54,2.15,0.54,1.61,0,0,22.04,4.3,5.91,11.29,2.15,1.08,0.54,0,0,0.54,0,0.54,0,0,2.15,12.37,2.69,0,0,0.54,1.08,0,1.61,0.81,2.15,23.66
231be3888a62679c950ce3317e897e21,143,143,16.08,81.82,0,41.96,8.39,5.59,5.59,0,0,0,0,2.8,4.9,16.08,9.79,3.5,7.69,0.7,1.4,11.89,4.9,1.4,1.4,0.7,0.7,4.9,0,0.7,0.7,14.69,10.49,4.2,0,1.4,0.7,11.19,2.1,1.4,1.4,2.8,0,0,3.5,1.4,2.1,0.7,0,1.4,0.7,0,0,0.7,0,19.58,2.1,6.29,11.19,3.5,4.2,0,0,0,0,0,4.9,0,0,8.39,12.59,0,0,0,37.76,0,0,0.7,0,0.7,60.14
254c2bc1fd257bf6eecb2e70d30fe553,186,18.6,14.52,72.04,0,48.39,16.13,10.22,2.69,0,4.84,0,2.69,5.91,1.61,16.13,9.14,1.61,12.37,0.54,7.53,9.68,3.76,2.15,1.08,0.54,0,12.9,0,0,1.61,6.99,5.91,1.08,0,0.54,0,11.83,1.61,1.08,1.61,2.15,0,0.54,3.23,3.76,1.61,0.54,0.54,0.54,0.54,0,0,0.54,0,10.22,0.54,5.38,3.76,0.54,1.08,1.08,0,0,1.08,0,0,0,0,8.6,10.22,0,0,1.08,7.53,0,0,1.08,0,0,28.49
0718cb667d305dafb531ae7f0499ae7a,182,14,16.48,90.11,0.55,57.14,19.23,14.29,8.79,0,2.2,2.75,0.55,4.95,4.95,16.48,8.24,4.95,9.89,0,9.89,9.89,6.59,1.65,2.2,0.55,1.65,10.99,0,0,1.65,8.24,1.65,6.59,0.55,4.95,0,16.48,4.4,1.65,0.55,1.65,2.2,0,3.85,2.75,3.85,1.65,1.1,0.55,3.85,1.65,0.55,0.55,1.1,12.64,1.65,3.85,7.69,1.1,0.55,0.55,0.55,0.55,0,1.65,0,0,0.55,18.68,6.04,0,0.55,1.1,0,1.1,4.95,2.75,0,7.14,42.31
0849b01a6541439615d8135a57900832,162,162,25.31,77.16,0,41.98,7.41,5.56,5.56,0,0,0,0,1.85,6.17,11.73,8.64,2.47,7.41,1.85,5.56,10.49,4.94,0.62,1.85,1.23,0,3.7,0,0.62,0.62,4.94,1.85,3.09,0,1.23,0.62,9.26,0.62,1.85,2.47,2.47,1.23,0,1.23,1.23,2.47,1.23,0.62,0.62,1.23,0.62,0.62,0,0,17.28,1.23,4.94,11.11,4.32,1.85,4.32,1.23,0.62,0,1.23,0,0,0,5.56,18.52,4.32,0,0.62,2.47,1.23,0,0,2.16,0.62,37.65
864a1639435a15dad0e165a7c182b2a8,182,16.55,17.03,91.21,0.55,60.44,15.93,8.79,5.49,0,2.75,0.55,0,7.14,6.59,21.43,12.64,2.2,15.38,2.2,3.85,10.99,3.85,6.04,4.4,2.75,0,6.59,0,0,1.1,8.79,6.04,2.75,0,0.55,1.65,18.13,2.2,2.2,1.65,2.2,2.75,1.65,2.75,3.85,3.3,1.65,0,0.55,2.2,0.55,0,0.55,1.1,17.03,2.75,7.69,6.59,2.75,4.95,0.55,0,0,0,0,0,0,0.55,6.59,10.44,1.1,0.55,0,2.75,2.75,0.55,6.04,1.37,1.65,34.07
0964d14780eab9293ef28c13306129d3,169,42.25,20.71,76.92,0,48.52,5.92,3.55,1.78,0,0.59,0.59,0.59,2.37,9.47,9.47,7.69,1.18,7.1,1.18,5.33,16.57,5.33,2.37,0.59,0,0.59,4.73,0.59,0,1.18,6.51,4.73,1.78,0,1.78,0,10.65,1.18,0.59,1.18,0,1.78,0.59,4.14,1.78,1.18,0.59,0,0.59,0.59,0.59,0,0,0,18.93,5.33,8.28,7.1,1.18,2.96,2.37,0.59,0,0,0,0.59,0,0.59,20.12,8.28,0,0,2.37,14.2,0,0,2.37,0,0.59,47.93
02566a6e8f64f51a8ed312ad6a081656,182,14,18.68,83.52,0,56.04,19.23,13.19,9.34,0,3.3,0.55,0,6.04,1.65,12.64,3.85,1.65,9.34,0.55,3.85,20.33,4.95,1.1,2.2,0,2.2,7.69,0,1.1,0.55,7.69,1.1,6.59,0,5.49,1.1,14.84,1.1,0,3.3,0.55,1.1,0.55,7.14,1.1,3.3,2.2,0,1.1,4.95,1.65,2.75,1.1,0,17.03,2.75,8.79,5.49,0.55,0,0.55,0,0,0,2.2,0,0,0,1.1,6.04,0,0,13.19,14.84,0,0,0,0,0,35.16
7267f43c71fcf53f4580fd3cd808bd48,84,21,32.14,65.48,0,41.67,9.52,2.38,1.19,0,1.19,0,0,7.14,8.33,11.9,8.33,1.19,8.33,1.19,0,13.1,2.38,0,0,0,1.19,7.14,0,0,1.19,9.52,4.76,4.76,0,4.76,0,10.71,1.19,1.19,1.19,4.76,0,0,2.38,0,3.57,2.38,0,1.19,1.19,0,0,1.19,0,10.71,1.19,7.14,2.38,3.57,3.57,0,0,1.19,1.19,1.19,0,0,0,10.71,11.9,2.38,0,1.19,5.95,1.19,0,0,0,3.57,36.9
7425ff73e227770d5aae92aee322fd1d,169,169,9.47,33.14,4.14,14.2,5.33,4.14,2.96,0,1.18,0,0,1.18,0.59,4.73,1.78,0,4.14,0.59,2.37,3.55,0,0,2.37,0,0,4.73,1.18,0.59,1.78,5.33,4.73,0,0,0,0,4.14,0,1.18,1.18,0,1.18,0,0,0.59,1.18,0.59,0,0.59,1.18,1.18,0,0,0,4.73,0,0.59,4.73,1.18,0.59,0.59,0,0,0,0,2.37,0.59,0,84.62,9.47,0,0,0,0,1.78,0.59,4.73,0,19.53,120.71
27281e36ea5a215b58e702356f9cec90,37,7.4,29.73,72.97,0,48.65,18.92,16.22,10.81,2.7,0,2.7,0,2.7,0,13.51,10.81,5.41,8.11,0,2.7,16.22,2.7,0,0,0,0,10.81,2.7,0,0,2.7,2.7,0,0,0,0,2.7,0,0,0,0,0,0,2.7,0,2.7,2.7,0,0,2.7,2.7,0,0,0,24.32,0,13.51,10.81,0,0,0,0,0,0,0,0,0,0,16.22,16.22,2.7,0,5.41,24.32,0,0,0,1.35,2.7,70.27
34784e7a7e9e15111daa67980e877b94,201,40.2,12.44,88.56,0,61.69,19.9,15.42,9.95,1,4.48,0,0,4.48,3.48,13.93,7.96,1,8.46,1.99,6.47,14.43,5.97,1.99,3.48,2.49,0.5,11.94,0,0,1.49,5.97,2.99,2.99,0.5,1.49,0.5,15.92,1.49,3.98,1.49,1,2.99,0,3.48,1.99,2.49,1,1.49,0,2.49,0.5,0.5,1,0.5,17.41,3.98,6.97,5.97,0,1.49,0.5,0,0,0,0,0,0,0,7.96,5.97,0,0,0,1.49,0,0,0,0,0,15.42
91097fa6ed6c31ccd83b80ed5e8c2004,161,5.96,25.47,80.75,1.24,39.75,8.7,7.45,4.97,0,1.86,0.62,0,1.24,4.35,15.53,6.83,4.35,8.7,1.86,2.48,12.42,2.48,1.86,3.11,0.62,0,4.35,0,0.62,0,8.7,7.45,1.24,0,0.62,0,11.18,1.24,0,1.86,1.24,2.48,0.62,3.11,1.24,4.35,1.86,1.86,0.62,1.24,0,0.62,0.62,0,22.36,6.21,4.97,12.42,2.48,0,5.59,1.86,0.62,0,0.62,3.11,0,0,16.77,8.7,3.73,0,0,27.95,0,0,1.86,1.55,1.86,63.98
229389f38f5facd34e8140d37acebd62,167,12.85,22.16,17.96,0.6,10.78,0.6,0,0,0,0,0,0,0.6,2.4,1.8,1.8,0,1.8,0,0,3.59,0.6,1.8,0.6,0,0,0,0,0,0,1.2,0.6,0.6,0,0,0.6,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,1.2,0.6,0.6,0,0,1.2,0,0.6,0,2.4,1.2,0,0,0,0,0,0,1.2,0,21.56,13.77,0.6,0,0.6,4.79,1.2,0,0,1.2,8.98,53.89
325351b4ed6a11abc46840f6a63c8f66,161,20.12,21.12,78.88,2.48,39.75,14.91,12.42,11.18,1.24,0,0,0,2.48,1.86,15.53,9.94,1.86,11.18,1.86,4.35,11.18,3.73,1.86,1.24,0,0.62,5.59,0,0,0.62,16.77,3.73,13.04,0,1.24,0.62,9.94,0.62,0.62,1.86,0.62,1.24,1.24,1.86,1.86,0.62,0,0.62,0,1.86,1.24,0,0,0.62,9.94,0.62,4.35,4.97,0,1.86,6.21,0,0,3.11,1.24,0,0,0,16.15,18.63,1.24,1.24,2.48,21.74,0,0,2.48,1.86,1.86,69.57
374352edb7615bd5a51ebb72385ed083,163,10.87,21.47,72.39,3.68,34.97,7.36,4.29,1.23,0.61,2.45,0,0,3.07,4.91,9.82,3.68,1.23,7.98,0,4.29,4.91,5.52,2.45,1.84,2.45,0.61,6.75,0,0.61,1.23,7.98,6.13,1.84,1.23,0.61,0,13.5,0.61,0.61,1.23,1.84,1.23,1.23,3.68,4.29,3.68,2.45,0.61,0.61,3.68,3.68,0,0,0,11.66,3.07,2.45,6.13,3.07,2.45,4.29,0.61,1.23,0.61,0,0.61,0,0,32.52,11.66,7.98,0.61,1.84,15.34,0.61,0,3.68,3.37,0.61,81.6
380111a379766858251ad2a9dcea86c0,164,23.43,24.39,28.05,1.83,13.41,1.83,1.83,1.22,0,0.61,0,0,0,3.66,3.05,2.44,1.22,1.83,0,0.61,3.66,1.22,0.61,0,0,0,1.22,0,0,0,1.83,0.61,1.22,0,0.61,0.61,2.44,0,0.61,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0,0,7.32,0.61,3.66,2.44,2.44,0.61,0,1.22,0,0.61,0.61,0.61,0.61,0,3.05,12.2,3.66,0,0,4.88,1.83,0.61,1.83,1.52,4.88,35.98
a44cf6c59166a44045c52d756176175b,149,74.5,28.19,66.44,4.03,31.54,7.38,4.7,2.68,0,2.01,0,0,2.68,6.04,8.05,3.36,6.71,1.34,0,4.03,5.37,2.68,0.67,1.34,0.67,0,6.04,0,0,0,6.04,3.36,2.68,0,1.34,0.67,8.72,0,1.34,0.67,0.67,1.34,0.67,2.68,2.68,2.68,0.67,0.67,0.67,0.67,0.67,0,0,0,16.11,3.36,3.36,10.07,1.34,2.68,6.71,0,2.68,1.34,0,0,0,0,2.01,20.13,0,0,0.67,54.36,4.7,0,0,0,5.37,85.91
b2afa211895a08ccc6818662eb80b51e,188,188,17.02,83.51,0,53.19,11.7,8.51,2.66,0,1.06,4.79,0,3.19,12.23,8.51,5.32,2.13,5.85,0.53,1.6,17.55,4.26,0.53,0.53,1.06,0,9.57,1.06,0,0,5.32,4.26,1.06,0.53,0,0,6.91,0,0,0.53,1.06,0.53,0,5.32,0,1.6,0,0.53,0.53,5.32,1.06,1.6,0,2.66,18.62,2.13,8.51,7.45,3.72,2.66,1.6,2.13,0.53,1.06,0,0,0,0,3.19,10.11,0,0,0,0,0,0,1.6,0.53,0,15.96
b413829a645991cb4205c6aca21aa20f,198,24.75,13.64,85.86,1.01,57.07,16.16,14.14,11.11,0,3.03,0,0,2.02,4.04,16.67,9.09,2.02,10.61,2.02,8.59,15.15,8.59,2.53,0.51,0.51,0,5.05,0,0,0,5.56,3.54,2.02,0,0.51,1.52,15.66,1.01,2.02,2.02,2.53,1.52,1.01,3.54,3.03,1.01,0.51,0.51,0,2.53,1.52,0,1.01,0,19.7,5.56,5.56,8.59,1.01,1.52,3.03,0.51,0.51,0.51,0.51,0,0,0,10.61,7.07,1.01,0.51,0,8.08,0,0,3.03,0.25,2.02,32.83
befad729d90d42298d776089082ff29b,123,10.25,8.13,78.05,2.44,48.78,19.51,13.82,9.76,0,3.25,0,0.81,5.69,0.81,17.89,7.32,4.88,10.57,1.63,4.88,9.76,4.07,2.44,3.25,1.63,0,11.38,0.81,0,0.81,8.94,3.25,5.69,0,1.63,3.25,17.07,7.32,0.81,2.44,2.44,0,0,0,4.07,2.44,0,0.81,1.63,2.44,0,2.44,0,0,10.57,3.25,3.25,4.07,0.81,1.63,0,0,0,0,0.81,0.81,0,0,27.64,10.57,0,0,0.81,0,0,0,4.88,0,4.07,47.97
c62b7a0373857ff754dc293c99aa1e39,29,14.5,31.03,62.07,0,37.93,13.79,13.79,6.9,3.45,3.45,0,0,0,0,10.34,6.9,0,10.34,0,10.34,6.9,6.9,0,0,0,0,10.34,0,3.45,0,3.45,0,3.45,0,0,3.45,10.34,3.45,0,0,0,0,0,6.9,0,0,0,0,0,3.45,0,3.45,0,0,10.34,0,3.45,6.9,0,0,3.45,3.45,0,0,0,0,0,0,31.03,17.24,0,0,3.45,3.45,0,0,0,0,0,55.17
d9ddad6cb75fb45db0b0a310799f1ff8,221,17,7.24,55.2,7.69,32.13,13.57,11.76,9.05,0,1.81,0.9,0,1.81,1.36,12.67,4.52,1.81,8.6,0.45,4.07,4.07,4.98,0.45,1.36,0,0,8.6,0.9,0,2.26,8.14,5.88,2.26,0.45,0.45,1.36,13.12,0.9,1.36,2.26,1.81,0,2.26,4.07,2.26,2.26,0.45,0.45,1.36,2.71,0,0.45,2.26,0,6.79,0.45,3.17,3.17,0.45,0,0.9,0.9,0,0,1.36,0,0,0,3.62,3.62,0,0,4.98,9.95,0.9,0,5.43,0,0,28.05
d96ccb35d5d67a8c16a6a0fc8381dabe,108,7.71,20.37,35.19,4.63,18.52,5.56,4.63,2.78,0,1.85,0,0,0.93,2.78,5.56,1.85,0,5.56,0,0.93,4.63,0.93,0,1.85,0.93,0,1.85,0,0,0,3.7,2.78,0.93,0,0,0.93,3.7,0.93,0,0.93,0,0.93,0,0.93,0,0,0,0,0,1.85,0,0,1.85,0,11.11,1.85,1.85,9.26,0,0,0,0,0,0,0,0,0,0,30.56,5.56,9.26,0.93,1.85,46.3,0,0.93,1.85,0.93,4.63,103.7
d71797905160792516a6247512ee869a,180,180,21.11,74.44,3.33,44.44,7.78,5.56,2.78,0.56,0.56,1.67,0,2.22,6.11,13.33,8.33,1.67,8.33,1.67,3.33,12.22,4.44,1.11,1.67,1.67,0,4.44,0.56,0.56,0.56,4.44,1.67,2.78,1.11,0,1.67,12.22,1.11,1.11,1.11,3.89,0,0.56,4.44,2.22,2.78,0.56,0,1.11,7.22,3.89,3.33,1.11,1.11,11.67,1.11,4.44,6.67,1.11,1.11,1.67,0.56,0.56,0.56,0,0,0,0.56,3.89,11.67,1.11,0,0,1.67,0,0,1.67,0.28,1.11,21.67
e9d1819e57c943048f6b2b171489a20c,181,181,10.5,76.24,3.87,46.96,11.6,5.52,4.42,0,0,1.1,0,6.08,4.42,14.92,11.05,3.87,8.84,1.1,4.97,8.84,4.97,2.76,1.66,0.55,1.66,2.21,0,0,0,6.63,3.87,2.76,0,2.21,0,11.6,2.21,0.55,1.1,2.21,0,0,3.87,2.76,2.21,0.55,0,1.1,5.52,3.87,1.1,0,0.55,14.92,2.21,3.87,8.84,2.21,1.66,0.55,0,1.66,0,0,0,0.55,0.55,10.5,8.84,0,0,7.18,44.75,0,0,0,0.55,1.66,74.03
f349abe374973427bfa7ef9e27bfcc58,170,17,20,84.12,0.59,51.76,13.53,10.59,6.47,0.59,0.59,1.76,1.18,2.94,5.88,13.53,8.82,2.35,8.82,1.18,4.12,14.71,2.94,2.35,2.94,0.59,0,8.24,1.18,0,2.35,4.71,0.59,3.53,0.59,0.59,0.59,10,1.18,1.18,1.76,1.76,1.18,0,2.35,1.76,2.35,2.35,0,0,2.94,0.59,1.76,0,0.59,16.47,2.94,8.82,4.71,1.76,1.76,2.35,1.18,1.18,0,0.59,0,0,0,18.82,9.41,1.18,0,2.94,20,0,0,4.12,0.29,0,57.06
00a5e744c43ca46e12d450ec026ff4af,161,17.89,29.19,78.88,0,42.86,8.7,6.83,6.21,0,0.62,0,0,1.86,8.7,13.04,8.7,4.35,8.07,0.62,1.86,11.18,2.48,0.62,4.35,0.62,2.48,5.59,1.86,0,0,7.45,3.11,4.35,0,3.73,0.62,10.56,2.48,2.48,0.62,0.62,1.24,0,3.11,0,4.97,1.86,0.62,2.48,4.97,0.62,0,3.11,1.24,8.7,0,4.97,4.35,6.83,1.86,4.97,0,0,0,0,0.62,0,0.62,14.91,12.42,0.62,0,0.62,4.35,1.24,0,6.21,0.93,0,42.24
0b43c9f8f8e6b40a6d7e6a7037e1bc00,180,25.71,16.11,87.22,0,53.33,15,11.11,3.89,4.44,2.22,0,0.56,3.89,9.44,11.67,7.22,2.78,7.78,0.56,2.78,14.44,5,3.33,1.67,0,0.56,10.56,0,0,2.22,3.33,2.22,1.11,0,1.11,0,13.89,0.56,0.56,0.56,1.67,0.56,1.11,7.22,2.78,3.89,1.67,1.11,0,4.44,3.33,0,0,1.11,20.56,1.67,7.78,11.11,2.78,1.67,3.89,1.11,0,0,0.56,0,0,0,8.33,13.89,0,0,0,0.56,0,0,4.44,0.28,1.67,29.44
1c3f8dd055497a10431dbd64457a1b91,160,32,27.5,70,0.62,46.25,10.62,3.75,0.62,0.62,2.5,0,0,6.88,2.5,15,10,1.88,10,0,4.38,13.12,6.88,3.75,1.88,1.25,0,9.38,0.62,1.25,0.62,8.12,5,3.12,0.62,0,1.25,18.12,5.62,1.25,2.5,1.25,0.62,3.12,3.12,2.5,0.62,0.62,0,0,3.75,2.5,0,1.25,0,12.5,0.62,7.5,4.38,1.25,2.5,0,0,0,0,0,0,0,0,35.62,7.5,0,0.62,0,3.75,0.62,0,0.62,0.31,0.62,50
1c70569d0e4203015f0d4eb947182c09,186,26.57,16.13,86.56,0,55.38,13.98,11.83,9.14,0,0.54,1.61,0.54,2.15,2.69,12.37,5.91,2.15,8.6,0.54,6.45,18.82,8.6,1.61,2.15,1.08,0,5.38,0,0,0.54,9.68,5.91,3.76,0.54,0,1.61,13.44,1.61,0.54,0.54,0.54,0.54,0,6.99,2.69,1.61,1.08,0.54,0,0.54,0,0,0.54,0,13.44,1.61,8.06,3.76,4.3,3.23,0.54,2.15,0.54,0,0,2.15,0.54,0,7.53,7.53,3.76,0,0,18.28,0,0,0.54,1.08,10.22,50
1cf21396f27d5327b582d7be84180926,178,22.25,20.22,56.18,1.69,28.65,9.55,6.74,5.06,1.12,0.56,0,0,2.81,3.93,9.55,4.49,1.69,6.74,1.12,0.56,7.3,1.12,2.25,1.12,0.56,0,8.99,0.56,0.56,3.93,5.62,2.25,3.37,1.12,1.69,0.56,10.67,3.37,2.25,1.12,1.12,0.56,1.12,0.56,1.12,3.37,1.69,1.12,0.56,5.62,2.81,0.56,1.69,0.56,2.81,0.56,1.12,2.25,0.56,2.25,0,0,0.56,0,1.69,0,0,1.12,14.04,14.04,1.12,0,1.69,2.25,0.56,1.69,3.37,2.25,3.37,46.63
1dea90f1667fffdbe4114e77db242bff,184,23,15.22,76.09,0.54,45.65,15.22,11.96,5.43,0,1.63,4.89,0,3.26,5.98,12.5,4.89,2.17,9.78,0.54,3.26,13.04,4.89,0.54,0,1.63,0,8.15,0,0,0.54,3.26,2.17,1.09,0,0.54,0.54,7.61,1.09,0,1.63,1.09,0,0,3.8,0,0,0,0,0,3.26,1.63,0,1.63,0,16.3,4.35,4.89,8.15,1.09,0.54,1.09,1.09,2.17,0,0,0.54,0,1.09,19.57,8.15,0,0,0.54,1.09,4.89,0,1.63,1.09,1.09,36.96
07b1bd60d5beddb2fadc8789a8d0a5f1,196,39.2,15.31,83.16,1.02,49.49,11.73,7.65,5.61,0,2.04,0,0,4.08,3.57,14.29,6.63,1.53,11.73,0.51,5.61,14.8,6.12,1.53,3.06,0,0.51,10.2,0.51,2.55,1.53,10.71,7.65,3.06,0,1.02,1.53,13.78,2.04,0,2.55,4.08,1.53,1.02,1.53,3.57,1.53,0.51,0,1.02,3.06,0,1.53,1.53,0,11.73,2.04,3.06,6.63,3.57,2.04,3.06,0,0,0,0,0,0,0,1.53,11.22,2.04,0,3.06,2.55,0,0,1.02,0.77,1.02,23.98
8a55233291f977384fb80060856024dd,163,16.3,20.25,77.91,0,47.24,13.5,8.59,4.91,0,1.23,0,2.45,4.91,6.13,14.11,8.59,1.23,11.66,0.61,4.91,9.2,6.75,2.45,2.45,0.61,0,12.27,0,0,3.68,4.91,3.07,1.84,0,0.61,0.61,14.11,3.07,1.23,1.84,0,0.61,0,4.91,0.61,3.68,0,1.84,1.23,3.68,2.45,1.23,0,0,8.59,0.61,2.45,6.13,0,0.61,1.23,0,0,0.61,0,0,0,0,33.74,12.27,1.23,0.61,0.61,4.91,4.29,0,0,0.61,4.91,63.19
8b302e0b063030355481edb0fa2d712e,70,70,15.71,90,0,57.14,15.71,14.29,5.71,1.43,4.29,2.86,0,1.43,4.29,21.43,10,7.14,11.43,1.43,1.43,12.86,7.14,4.29,4.29,1.43,0,17.14,1.43,2.86,0,11.43,8.57,2.86,1.43,1.43,0,15.71,0,0,1.43,0,2.86,0,8.57,2.86,5.71,2.86,2.86,0,1.43,0,0,1.43,0,22.86,2.86,11.43,8.57,0,1.43,1.43,0,0,0,0,1.43,0,0,0,5.71,1.43,0,1.43,14.29,0,0,4.29,0.71,0,28.57
8dc87433b2e46b550942b92d3fba4d96,169,13,24.85,78.11,0.59,49.11,8.28,6.51,1.78,0,0.59,4.14,0,1.78,7.1,12.43,7.1,4.73,6.51,0,5.92,12.43,4.73,0.59,4.73,2.96,1.18,8.28,0,0,1.18,7.69,5.33,2.37,0,1.18,0.59,9.47,0.59,0,0,1.78,2.37,0,3.55,1.78,2.37,1.18,0,1.18,2.37,0.59,0,1.78,0,17.16,2.96,6.51,7.69,1.78,1.78,3.55,0.59,0.59,0,0.59,1.78,0,0,9.47,13.02,1.18,0,0,0.59,0,0,2.37,0,2.96,29.59
8edd6be7b96799dcaeb4a3266cfc8dde,194,27.71,12.89,85.57,0,59.79,19.07,13.92,8.76,0,1.03,3.61,0.52,5.15,7.22,15.98,11.34,5.15,9.79,0.52,7.22,6.19,5.15,2.06,4.12,1.55,0.52,10.82,1.03,1.03,1.55,7.73,5.67,2.06,0,0.52,1.03,13.92,2.58,1.55,1.55,4.12,1.03,0.52,2.06,2.06,2.58,0.52,0.52,1.03,2.58,2.06,0,0,0.52,8.76,1.03,4.64,3.61,0.52,1.03,1.55,0.52,0.52,0.52,0,0,1.03,0.52,10.82,9.28,1.55,0,0,12.37,0,0,2.58,1.29,0,39.18
9a83787e73ee1ee403777927f77bf9d7,180,180,18.33,85.56,1.11,53.33,18.89,10,4.44,1.11,3.89,0,0.56,8.89,5.56,16.11,9.44,1.67,11.11,2.22,4.44,10,6.67,1.67,2.22,0.56,0.56,12.78,0,0,2.22,5,2.22,2.78,0.56,1.11,1.11,17.78,2.22,1.11,2.22,2.22,3.33,0,5.56,3.33,3.89,1.67,0.56,1.11,2.78,1.11,0,0.56,1.11,10.56,1.11,4.44,4.44,0.56,0.56,1.67,0.56,1.11,0,0,1.11,0,0.56,0.56,12.78,1.11,0.56,0.56,1.11,0.56,0,5,0.28,0.56,23.33
14f9928f746cf334c16e8e984ba9c66e,164,12.62,22.56,80.49,1.22,50.61,12.2,7.93,6.71,0.61,0,0.61,0,4.27,4.88,13.41,7.93,3.66,7.93,0.61,8.54,10.37,4.88,1.22,2.44,2.44,0,9.15,0,0,0,7.32,4.88,2.44,0.61,0.61,0,13.41,1.22,1.22,1.83,2.44,1.83,0.61,0.61,5.49,1.22,0,0,1.22,3.05,1.22,0,0,1.83,14.02,1.22,3.66,9.15,1.22,2.44,0.61,0,1.22,0,0.61,0,0,0.61,21.95,9.76,1.22,0.61,0.61,6.71,3.05,0,6.1,0.61,7.32,57.32
76f51f762769c47095d0ee40356a43ef,144,144,16.67,70.14,1.39,32.64,6.25,5.56,2.78,0,0,0,2.78,0.69,6.25,7.64,2.08,3.47,4.17,0,2.08,11.81,2.78,0.69,0.69,0.69,0,8.33,0,0.69,1.39,5.56,2.08,3.47,0,0.69,0,11.81,1.39,2.08,2.08,0.69,2.78,0,2.78,0.69,2.78,0,0.69,2.08,4.86,2.08,0.69,0.69,1.39,14.58,3.47,6.25,5.56,1.39,0,2.78,0.69,1.39,0,0,0,0,0.69,92.36,11.11,45.83,0,2.78,0,0,0,0,1.39,6.94,161.81
182d019be48f8b94b6eb7a7f341047b4,142,8.35,23.24,76.76,3.52,44.37,13.38,11.27,9.86,0.7,0,0.7,0,2.11,7.75,17.61,8.45,2.11,13.38,1.41,7.04,4.23,5.63,0,3.52,0,0,2.11,0,0,0,7.75,7.04,0.7,0,0,0.7,14.79,0.7,0.7,2.82,1.41,1.41,0.7,5.63,1.41,1.41,0,0.7,0.7,4.93,0,0,0,4.93,11.27,2.11,0.7,7.75,0.7,1.41,1.41,0,3.52,0,0,2.11,0,0,96.48,14.08,0,0,0.7,47.89,0,0,4.23,0,1.41,164.79
424a87b753937ee01292faa9f5e1fbec,161,53.67,25.47,68.32,4.35,39.13,9.94,8.07,4.35,0,3.73,0,0,1.86,6.83,11.8,6.83,3.73,6.83,0.62,1.86,9.94,6.21,0.62,0.62,0,0,6.21,0,0,0.62,3.11,2.48,0.62,0,0,0.62,12.42,0,0.62,1.86,0.62,1.24,1.24,4.97,1.24,1.86,0.62,1.24,0,4.35,0.62,3.11,0,0.62,16.77,0,12.42,4.35,1.86,1.24,1.86,0.62,0,1.24,0,0.62,0,0,14.29,16.15,0.62,0,1.86,6.21,1.24,0.62,3.73,0.31,9.32,54.04
2749d3894e1f629ef0f8109796e5a56d,163,18.11,28.22,71.78,0,50.31,14.11,10.43,9.2,0,1.23,0,0,3.68,5.52,13.5,9.82,4.29,8.59,0.61,3.68,11.04,4.29,2.45,1.84,0.61,0.61,6.13,0.61,0,1.23,1.84,0,1.84,0.61,0.61,0.61,11.04,0.61,1.84,0.61,1.84,2.45,0,2.45,1.84,2.45,0.61,1.23,0.61,1.84,0.61,0.61,0,0.61,13.5,1.23,4.29,7.98,0.61,0,1.84,0.61,0.61,0,0.61,0,0,0.61,12.27,20.25,1.84,0,0.61,12.88,1.23,0,7.36,1.84,3.07,62.58
5045eeeaf2a2e435b2efb38f952805b3,169,15.36,27.81,86.39,0,52.07,13.61,11.24,5.92,1.18,4.14,0,0,2.37,7.1,14.79,8.28,2.37,10.65,1.78,4.14,11.83,4.73,1.78,4.14,0,1.78,7.69,0.59,0,0,8.88,2.96,5.92,0,4.14,1.18,18.93,2.37,0,2.37,5.33,0,1.78,6.51,2.96,2.96,1.78,0,1.18,5.92,1.78,1.18,1.18,2.37,11.83,1.18,3.55,7.1,1.78,4.14,4.14,0.59,0,0.59,0,0,0,0,8.88,8.28,0.59,0,0,13.02,1.18,0,4.73,0.59,1.18,38.46
5591c5f6348766e9e181e188cb437cdd,49,16.33,24.49,83.67,0,59.18,22.45,10.2,6.12,0,4.08,0,0,12.24,6.12,24.49,18.37,2.04,18.37,0,2.04,6.12,4.08,4.08,2.04,0,0,14.29,0,0,0,8.16,6.12,2.04,0,0,2.04,12.24,4.08,2.04,0,2.04,4.08,0,0,0,0,0,0,0,0,0,0,0,0,8.16,4.08,0,4.08,0,2.04,2.04,0,0,4.08,0,0,0,0,46.94,40.82,6.12,0,2.04,0,0,0,14.29,3.06,2.04,118.37
